episode_time_s,vehicle_order,vehicle_id,position_m,speed_mps,space_headway_m,time_headway,preceding
2.1,2,405,112.41389760000001,10.664952000000001,23.192232,2.17,399
2.2,2,405,113.4803928,10.664952000000001,23.207472000000003,2.18,399
2.3,2,405,114.54688800000001,10.664952000000001,23.250144000000002,2.18,399
2.4,2,405,115.61368800000001,10.664952000000001,23.298912,2.18,399
2.5,2,405,116.68018320000002,10.664952000000001,23.341584,2.19,399
2.6,2,405,117.7460688,10.671048,23.356824,2.19,399
2.7,2,405,118.81378320000002,10.674096000000002,23.356824,2.19,399
2.8,2,405,119.88576480000002,10.63752,23.344632,2.19,399
2.9,2,405,120.9543936,10.509504,23.341584,2.22,399
3.0,2,405,122.00260080000001,10.283952000000001,23.359872000000003,2.27,399
3.1,2,405,123.01301280000001,10.055352000000001,23.417784,2.33,399
3.2,2,405,123.9944688,9.957816000000001,23.506176000000004,2.36,399
3.3,2,405,124.981716,9.994392,23.570184,2.36,399
3.4,2,405,125.9887752,10.064496000000002,23.60676,2.35,399
3.5,2,405,127.001016,10.1346,23.6982,2.34,399
3.6,2,405,128.0086848,10.259568,23.8506,2.32,399
3.7,2,405,129.035556,10.546080000000002,24.045672,2.28,399
3.8,2,405,130.11576720000002,11.006328,24.243792000000003,2.2,399
3.9,2,405,131.2359072,11.457432000000003,24.463248000000004,2.14,399
4.0,2,405,132.4078632,11.756136000000001,24.640032,2.1,399
4.1,2,405,133.6051176,11.8872,24.786336,2.09,399
4.2,2,405,134.7996288,11.896344000000001,24.929592000000003,2.1,399
4.3,2,405,135.98591040000002,11.893296000000001,25.08504,2.11,399
4.4,2,405,137.1703632,11.954256,25.249632000000002,2.11,399
4.5,2,405,138.3615216,12.118848,25.395936,2.1,399
4.6,2,405,139.578588,12.411456000000001,25.46604,2.05,399
4.7,2,405,140.84076480000002,12.804648,25.4508,1.99,399
4.8,2,405,142.1401272,13.200888,25.356312,1.92,399
4.9,2,405,143.4836856,13.508736,25.164288000000003,1.86,399
5.0,2,405,144.8562,13.68552,24.944832,1.82,399
5.1,2,405,146.2396872,13.719048,24.734520000000003,1.8,399
5.2,2,405,147.6274416,13.520928000000001,24.530304,1.81,399
5.3,2,405,148.9514928,13.057632000000002,24.371807999999998,1.87,399
5.4,2,405,150.2212896,12.408408000000001,24.249888000000002,1.95,399
5.5,2,405,151.43043120000002,11.704320000000001,24.176736,2.07,399
5.6,2,405,152.5773936,11.137392,24.161496,2.17,399
5.7,2,405,153.6661392,10.817352000000001,24.201120000000003,2.24,399
5.8,2,405,154.725624,10.677144,24.259032,2.27,399
5.9,2,405,155.7857184,10.634472,24.316944000000003,2.29,399
6.0,2,405,156.86166240000003,10.524744,24.356568,2.31,399
6.1,2,405,157.9089552,10.198608,24.411432,2.39,399
6.2,2,405,158.8958976,9.643872,24.508968,2.54,399
6.3,2,405,159.82919520000002,9.012936,24.646128,2.73,399
6.4,2,405,160.7085432,8.598408000000001,24.829007999999998,2.89,399
6.5,2,405,161.522664,8.598408000000001,25.066752,2.92,399
6.6,2,405,162.402012,9.012936,25.219152,2.8,399
6.7,2,405,163.33744320000002,9.671304000000001,25.289256,2.61,399
6.8,2,405,164.33292,10.308336,25.270968,2.45,399
6.9,2,405,165.382956,10.786872,25.173432000000002,2.33,399
7.0,2,405,166.4869416,11.106912,24.9936,2.25,399
7.1,2,405,167.61439680000004,11.30808,24.761952,2.19,399
7.2,2,405,168.75495840000002,11.463528,24.508968,2.14,399
7.3,2,405,169.9116744,11.579352000000002,24.240744000000003,2.09,399
7.4,2,405,171.07936320000002,11.628120000000001,23.984712000000002,2.06,399
7.5,2,405,172.24674720000002,11.618976,23.750016000000002,2.04,399
7.6,2,405,173.406816,11.588496000000001,23.564088,2.03,399
7.7,2,405,174.56170319999998,11.558016,23.42388,2.03,399
7.8,2,405,175.7162856,11.539728,23.320248000000003,2.02,399
7.9,2,405,176.86873440000002,11.542776,23.219664,2.01,399
8.0,2,405,178.0178304,11.594592,23.085552,1.99,399
8.1,2,405,179.17332720000002,11.740896000000001,22.902672000000003,1.95,399
8.2,2,405,180.35442720000003,11.960352000000002,22.652735999999997,1.89,399
8.3,2,405,181.5675312,12.167616,22.350984,1.84,399
8.4,2,405,182.8004472,12.295632000000001,22.027896,1.79,399
8.5,2,405,184.0391544,12.341352,21.701760000000004,1.76,399
8.6,2,405,185.27420400000003,12.338303999999999,21.38172,1.73,399
8.7,2,405,186.5080344,12.323064,21.064728000000002,1.71,399
8.8,2,405,187.7528376,12.182856000000001,20.732496,1.7,399
8.9,2,405,188.9510064,11.713464,20.449032000000003,1.75,399
9.0,2,405,190.0674888,10.847832000000002,20.247864000000003,1.87,399
9.1,2,405,191.089788,9.683496,20.138136,2.08,399
9.2,2,405,192.0084552,8.558784,20.135088000000003,2.35,399
9.3,2,405,192.8463504,7.9248,20.211288000000003,2.55,399
9.4,2,405,193.580004,7.927848000000001,20.391120000000004,2.57,399
9.5,2,405,194.4011352,8.363712000000001,20.485608,2.45,399
9.6,2,405,195.2570136,8.88492,20.543520000000004,2.31,399
9.7,2,405,196.17781440000002,9.208008000000001,20.537423999999998,2.23,399
9.8,2,405,197.11568400000002,9.293352,20.51304,2.21,399
9.9,2,405,198.04593359999998,9.299448000000002,20.4978,2.2,399
10.0,2,405,198.974964,9.305544000000001,20.482560000000003,2.2,399
10.1,2,405,199.90277520000004,9.348216,20.470368,2.19,399
10.2,2,405,200.83485360000003,9.46404,20.45208,2.16,399
10.3,2,405,201.7812576,9.6774,20.4216,2.11,399
10.4,2,405,202.75753200000003,9.973056,20.357592000000004,2.04,399
10.5,2,405,203.7737352,10.280904,20.257008,1.97,399
10.6,2,405,204.8246856,10.515600000000001,20.119848,1.91,399
10.7,2,405,205.89361920000002,10.643616000000002,19.9644,1.88,399
10.8,2,405,206.9659056,10.680192,19.805904,1.85,399
10.9,2,405,208.0345344,10.674096000000002,19.647408,1.84,399
11.0,2,405,209.1013344,10.664952000000001,19.491960000000002,1.83,399
11.1,2,405,210.16722000000001,10.658856,19.357848,1.82,399
11.2,2,405,211.2318864,10.658856,19.266408000000002,1.81,399
11.3,2,405,212.297772,10.664952000000001,19.208496,1.8,399
11.4,2,405,213.3648768,10.671048,19.190208000000002,1.8,399
11.5,2,405,214.43198160000003,10.677144,19.193256,1.8,399
11.6,2,405,215.50030560000002,10.677144,19.196304,1.8,399
11.7,2,405,216.571068,10.646664000000001,19.193256,1.8,399
11.8,2,405,217.63847760000002,10.552176,19.193256,1.82,399
11.9,2,405,218.6927808,10.387584,19.205448,1.85,399
12.0,2,405,219.72422400000002,10.155936,19.238976,1.89,399
12.1,2,405,220.7276256,9.902952,19.302984000000002,1.95,399
12.2,2,405,221.70176640000003,9.674352,19.418808000000002,2.01,399
12.3,2,405,222.650304,9.534144000000001,19.607784,2.06,399
12.4,2,405,223.5884784,9.534144000000001,19.84248,2.08,399
12.5,2,405,224.5367112,9.671304000000001,20.1168,2.08,399
12.6,2,405,225.51085200000003,9.899904,20.378928000000002,2.06,399
12.7,2,405,226.51425360000002,10.155936,20.616672,2.03,399
12.8,2,405,227.54569680000003,10.387584,20.823936,2.0,399
12.9,2,405,228.60000000000002,10.555224,21.009864000000004,1.99,399
13.0,2,405,229.66740959999998,10.646664000000001,21.177504000000003,1.99,399
13.1,2,405,230.7384768,10.677144,21.336000000000002,2.0,399
13.2,2,405,231.806496,10.674096000000002,21.488400000000002,2.01,399
13.3,2,405,232.87268640000002,10.668000000000001,21.640800000000002,2.03,399
13.4,2,405,233.93948640000002,10.668000000000001,21.790152,2.04,399
13.5,2,405,235.0065912,10.668000000000001,21.942552,2.06,399
13.6,2,405,236.0724768,10.671048,22.094952,2.07,399
13.7,2,405,237.13683840000002,10.704576,22.250400000000003,2.08,399
13.8,2,405,238.20394320000003,10.811256,22.402800000000003,2.07,399
13.9,2,405,239.2853736,11.009376,22.53996,2.05,399
14.0,2,405,240.39484560000002,11.280648,22.649688,2.01,399
14.1,2,405,241.5408936,11.548872000000001,22.716744000000002,1.97,399
14.2,2,405,242.7165072,11.740896000000001,22.759416,1.94,399
14.3,2,405,243.90461760000002,11.82624,22.802088,1.93,399
14.4,2,405,245.091204,11.844528,22.866096,1.93,399
14.5,2,405,246.2744376,11.844528,22.942296,1.94,399
14.6,2,405,247.461024,11.829288000000002,23.009352,1.95,399
14.7,2,405,248.649744,11.746992,23.076408,1.96,399
14.8,2,405,249.82627200000002,11.554967999999999,23.176992000000002,2.01,399
14.9,2,405,250.973844,11.271504,23.329392000000002,2.07,399
15.0,2,405,252.08118240000002,10.981944,23.548848000000003,2.14,399
15.1,2,405,253.1543832,10.817352000000001,23.829264000000002,2.2,399
15.2,2,405,254.2163064,10.847832000000002,24.127968,2.22,399
15.3,2,405,255.2952984,11.073384,24.408384,2.2,399
15.4,2,405,256.4200104,11.423904,24.618696,2.15,399
15.5,2,405,257.58038400000004,11.771376,24.777192000000003,2.1,399
15.6,2,405,258.7822104,12.024360000000001,24.908256,2.07,399
15.7,2,405,260.0038488,12.152376,25.039320000000004,2.06,399
15.8,2,405,261.22640160000003,12.185903999999999,25.188672,2.07,399
15.9,2,405,262.44255360000005,12.201144000000001,25.350216000000003,2.08,399
16.0,2,405,263.6599248,12.265152,25.505664000000003,2.08,399
16.1,2,405,264.8900976,12.356592000000001,25.645872,2.08,399
16.2,2,405,266.1358152,12.414503999999999,25.77084,2.08,399
16.3,2,405,267.38549520000004,12.393168,25.892760000000003,2.09,399
16.4,2,405,268.6238976,12.310872000000002,26.026872,2.11,399
16.5,2,405,269.84706000000006,12.228576,26.173176,2.14,399
16.6,2,405,271.0626024,12.185903999999999,26.328624,2.16,399
16.7,2,405,272.2790592,12.182856000000001,26.484072,2.17,399
16.8,2,405,273.500088,12.170664,26.630376000000002,2.19,399
16.9,2,405,274.7183736,12.127992,26.77668,2.21,399
17.0,2,405,275.9259912,12.091416,26.938224,2.23,399
17.1,2,405,277.12720800000005,12.121896000000001,27.124152,2.24,399
17.2,2,405,278.3351304,12.246864,27.340560000000004,2.23,399
17.3,2,405,279.5653032,12.454128,27.572208,2.21,399
17.4,2,405,280.8253464,12.667488,27.788616,2.19,399
17.5,2,405,282.1064208,12.829032000000002,27.971496000000002,2.18,399
17.6,2,405,283.398468,12.954,28.120848000000002,2.17,399
17.7,2,405,284.6972208,13.07592,28.227528,2.16,399
17.8,2,405,286.0066416,13.237464000000001,28.297632000000004,2.14,399
17.9,2,405,287.339532,13.435584,28.334208,2.11,399
18.0,2,405,288.6980256,13.603224,28.358592,2.08,399
18.1,2,405,290.07084480000003,13.697712,28.392120000000002,2.07,399
18.2,2,405,291.4473216,13.725144,28.43784,2.07,399
18.3,2,405,292.8216648,13.70076,28.486608,2.08,399
18.4,2,405,294.19113120000003,13.648944,28.544520000000002,2.09,399
18.5,2,405,295.55419680000006,13.581888000000001,28.614624,2.11,399
18.6,2,405,296.9078136,13.514832000000002,28.703016,2.12,399
18.7,2,405,298.2541152,13.466064000000001,28.806648000000003,2.14,399
18.8,2,405,299.5964544,13.447776,28.928568000000002,2.15,399
18.9,2,405,300.9384888,13.466064000000001,29.074872000000003,2.16,399
19.0,2,405,302.2844856,13.523976,29.224224,2.16,399
19.1,2,405,303.6399312,13.597128,29.361384,2.16,399
19.2,2,405,305.00513040000004,13.664184,29.477208,2.16,399
19.3,2,405,306.37734,13.706856,29.574744000000003,2.16,399
19.4,2,405,307.750464,13.719048,29.657040000000002,2.16,399
19.5,2,405,309.12267360000004,13.719048,29.718,2.17,399
19.6,2,405,310.49427360000004,13.716000000000001,29.766768,2.17,399
19.7,2,405,311.86587360000004,13.716000000000001,29.827728,2.17,399
19.8,2,405,313.23747360000004,13.716000000000001,29.913072000000003,2.18,399
19.9,2,405,314.608464,13.722096000000002,14.103096000000003,1.03,396
20.0,2,405,315.981588,13.725144,13.889736000000001,1.01,396
0.0,3,411,73.82347440000001,8.196072000000001,17.397984,2.12,405
0.1,3,411,74.642472,8.193024,17.559528,2.14,405
0.2,3,411,75.4620792,8.193024,17.702784,2.16,405
0.3,3,411,76.282296,8.177783999999999,17.821656,2.18,405
0.4,3,411,77.09855040000001,8.165592,17.925288000000002,2.2,405
0.5,3,411,77.90992800000001,8.202168,18.019776,2.2,405
0.6,3,411,78.7249632,8.330184,18.114264000000002,2.17,405
0.7,3,411,79.56042,8.56488,18.208752,2.13,405
0.8,3,411,80.4300144,8.857488,18.312384,2.07,405
0.9,3,411,81.33374640000001,9.147048000000002,18.416016000000003,2.01,405
1.0,3,411,82.26430080000002,9.406128,18.534888000000002,1.97,405
1.1,3,411,83.2174104,9.64692,18.650712,1.93,405
1.2,3,411,84.19581840000001,9.866375999999999,18.7452,1.9,405
1.3,3,411,85.20013440000001,10.009632000000002,18.818352,1.88,405
1.4,3,411,86.21603280000001,10.030968,18.861024,1.88,405
1.5,3,411,87.2224824,9.95172,18.882360000000002,1.9,405
1.6,3,411,88.20698639999999,9.863328000000001,18.91284,1.92,405
1.7,3,411,89.1811272,9.863328000000001,18.964656,1.92,405
1.8,3,411,90.16776480000001,9.930384,19.037808000000002,1.92,405
1.9,3,411,91.1696424,9.991344000000002,19.110960000000002,1.91,405
2.0,3,411,92.1742632,10.012680000000001,19.17192,1.91,405
2.1,3,411,93.1733976,10.015728000000001,19.242024,1.92,405
2.2,3,411,94.17192240000001,10.043160000000002,19.30908,1.92,405
2.3,3,411,95.1786768,10.10412,19.366992,1.92,405
2.4,3,411,96.19213680000001,10.177272,19.421856000000002,1.91,405
2.5,3,411,97.20986400000001,10.277856,19.470624,1.89,405
2.6,3,411,98.24130720000001,10.418064000000001,19.504152,1.87,405
2.7,3,411,99.2928672,10.555224,19.519392000000003,1.85,405
2.8,3,411,100.359972,10.643616000000002,19.525488000000003,1.83,405
2.9,3,411,101.4310392,10.677144,19.52244,1.83,405
3.0,3,411,102.49905840000001,10.671048,19.504152,1.83,405
3.1,3,411,103.5652488,10.668000000000001,19.44624,1.82,405
3.2,3,411,104.63905919999999,10.603992,19.3548,1.83,405
3.3,3,411,105.6991536,10.457688000000001,19.281648,1.84,405
3.4,3,411,106.730292,10.351008,19.257264,1.86,405
3.5,3,411,107.75015280000001,10.351008,19.251168,1.86,405
3.6,3,411,108.7809864,10.45464,19.226784000000002,1.84,405
3.7,3,411,109.84047120000001,10.600944,19.196304,1.81,405
3.8,3,411,110.91397680000001,10.664952000000001,19.2024,1.8,405
3.9,3,411,111.98077680000002,10.664952000000001,19.254216000000003,1.81,405
4.0,3,411,113.047272,10.664952000000001,19.360896,1.82,405
4.1,3,411,114.11376720000001,10.664952000000001,19.491960000000002,1.83,405
4.2,3,411,115.17995760000001,10.671048,19.619976,1.84,405
4.3,3,411,116.24767200000001,10.674096000000002,19.738848,1.85,405
4.4,3,411,117.31873920000001,10.643616000000002,19.851624,1.87,405
4.5,3,411,118.38553920000001,10.552176,19.976592000000004,1.89,405
4.6,3,411,119.4364896,10.418064000000001,20.141184,1.93,405
4.7,3,411,120.4688472,10.277856,20.372832000000002,1.98,405
4.8,3,411,121.48840320000001,10.155936,20.6502,2.03,405
4.9,3,411,122.500644,10.034016000000001,20.982432000000003,2.09,405
5.0,3,411,123.49947360000002,9.890760000000002,21.357336,2.16,405
5.1,3,411,124.4751384,9.781032000000002,21.765768,2.23,405
5.2,3,411,125.438916,9.784080000000001,22.18944,2.27,405
5.3,3,411,126.41183760000001,9.92124,22.53996,2.27,405
5.4,3,411,127.410972,10.14984,22.811232000000004,2.25,405
5.5,3,411,128.44211040000002,10.384536,22.988016000000002,2.21,405
5.6,3,411,129.49671840000002,10.555224,23.079456,2.19,405
5.7,3,411,130.5644328,10.646664000000001,23.100792000000002,2.17,405
5.8,3,411,131.63519520000003,10.674096000000002,23.091648000000003,2.16,405
5.9,3,411,132.7029096,10.671048,23.082504000000004,2.16,405
6.0,3,411,133.76879520000003,10.664952000000001,23.091648000000003,2.17,405
6.1,3,411,134.8355952,10.664952000000001,23.07336,2.16,405
6.2,3,411,135.9020904,10.664952000000001,22.994112,2.16,405
6.3,3,411,136.9685856,10.664952000000001,22.86,2.14,405
6.4,3,411,138.0350808,10.664952000000001,22.674072000000002,2.13,405
6.5,3,411,139.101576,10.664952000000001,22.421088,2.1,405
6.6,3,411,140.1680712,10.664952000000001,22.23516,2.08,405
6.7,3,411,141.23487120000001,10.664952000000001,22.101048000000002,2.07,405
6.8,3,411,142.3013664,10.664952000000001,22.030944,2.07,405
6.9,3,411,143.36786160000003,10.664952000000001,22.015704000000003,2.06,405
7.0,3,411,144.4343568,10.664952000000001,22.05228,2.07,405
7.1,3,411,145.500852,10.664952000000001,22.11324,2.07,405
7.2,3,411,146.567652,10.664952000000001,22.186392,2.08,405
7.3,3,411,147.6393288,10.619232000000002,22.271736,2.1,405
7.4,3,411,148.7009472,10.506456,22.378416,2.13,405
7.5,3,411,149.74062,10.427208,22.506432000000004,2.16,405
7.6,3,411,150.7720632,10.427208,22.634448000000003,2.17,405
7.7,3,411,151.8120408,10.50036,22.750272000000002,2.17,405
7.8,3,411,152.87183040000002,10.603992,22.84476,2.15,405
7.9,3,411,153.9380208,10.689336,22.930104000000004,2.15,405
8.0,3,411,155.00146800000002,10.820400000000001,23.015448000000003,2.13,405
8.1,3,411,156.0838128,11.073384,23.0886,2.09,405
8.2,3,411,157.2085248,11.423904,23.146512,2.03,405
8.3,3,411,158.36828880000002,11.771376,23.198328,1.97,405
8.4,3,411,159.5707248,12.024360000000001,23.228808,1.93,405
8.5,3,411,160.79144879999998,12.155424000000002,23.247096,1.91,405
8.6,3,411,162.014916,12.192,23.259288,1.91,405
8.7,3,411,163.23472560000002,12.188952,23.274528,1.91,405
8.8,3,411,164.45240160000003,12.182856000000001,23.30196,1.91,405
8.9,3,411,165.6706872,12.182856000000001,23.280624,1.91,405
9.0,3,411,166.888668,12.188952,23.18004,1.9,405
9.1,3,411,168.107868,12.195048,22.981920000000002,1.88,405
9.2,3,411,169.330116,12.179808000000001,22.677120000000002,1.86,405
9.3,3,411,170.5505352,12.118848,22.296120000000002,1.84,405
9.4,3,411,171.75998160000003,12.024360000000001,21.820632000000003,1.81,405
9.5,3,411,172.9529688,11.948160000000001,21.448776000000002,1.8,405
9.6,3,411,174.1374216,11.948160000000001,21.119592000000004,1.77,405
9.7,3,411,175.33040880000001,12.024360000000001,20.84832,1.73,405
9.8,3,411,176.5398552,12.118848,20.577048,1.7,405
9.9,3,411,177.7605792,12.182856000000001,20.28444,1.67,405
10.0,3,411,178.98282720000003,12.198096000000001,19.991832000000002,1.64,405
10.1,3,411,180.20263680000002,12.195048,19.699224,1.62,405
10.2,3,411,181.421532,12.192,19.412712,1.59,405
10.3,3,411,182.64042720000003,12.192,19.14144,1.57,405
10.4,3,411,183.85901760000002,12.195048,18.8976,1.55,405
10.5,3,411,185.07943680000002,12.198096000000001,18.693384000000002,1.53,405
10.6,3,411,186.302904,12.167616,18.522696000000003,1.52,405
10.7,3,411,187.522104,12.073128,18.370296000000003,1.52,405
10.8,3,411,188.72454,11.942064,18.24228,1.53,405
10.9,3,411,189.9096024,11.814048,18.126456,1.53,405
11.0,3,411,191.08277760000001,11.704320000000001,18.019776,1.54,405
11.1,3,411,192.24894240000003,11.609832,17.919192,1.54,405
11.2,3,411,193.4071824,11.5062,17.824704,1.55,405
11.3,3,411,194.55140160000002,11.387328,17.745456,1.56,405
11.4,3,411,195.6828192,11.289792,17.681448,1.57,405
11.5,3,411,196.80539760000002,11.21664,17.626584,1.57,405
11.6,3,411,197.92096560000002,11.180064,17.577816000000002,1.57,405
11.7,3,411,199.03409520000002,11.201400000000001,17.538192000000002,1.57,405
11.8,3,411,200.15454,11.271504,17.483328,1.55,405
11.9,3,411,201.2893104,11.320272000000001,17.40408,1.54,405
12.0,3,411,202.43078640000002,11.289792,17.294352,1.53,405
12.1,3,411,203.5643376,11.15568,17.163288,1.54,405
12.2,3,411,204.6707616,10.954512,17.032224000000003,1.55,405
12.3,3,411,205.75005840000003,10.783824000000001,16.90116,1.57,405
12.4,3,411,206.815944,10.689336,16.773144000000002,1.57,405
12.5,3,411,207.87878160000002,10.658856,16.657320000000002,1.56,405
12.6,3,411,208.94405759999998,10.661904,16.56588,1.55,405
12.7,3,411,210.01146720000003,10.668000000000001,16.501872000000002,1.55,405
12.8,3,411,211.07826720000003,10.668000000000001,16.468344000000002,1.54,405
12.9,3,411,212.1450672,10.668000000000001,16.456152000000003,1.54,405
13.0,3,411,213.2118672,10.668000000000001,16.456152000000003,1.54,405
13.1,3,411,214.2786672,10.668000000000001,16.4592,1.54,405
13.2,3,411,215.3454672,10.668000000000001,16.462248,1.54,405
13.3,3,411,216.4122672,10.668000000000001,16.4592,1.54,405
13.4,3,411,217.47876240000002,10.668000000000001,16.4592,1.54,405
13.5,3,411,218.54556240000002,10.668000000000001,16.462248,1.54,405
13.6,3,411,219.61236240000002,10.668000000000001,16.4592,1.54,405
13.7,3,411,220.67916240000002,10.668000000000001,16.4592,1.54,405
13.8,3,411,221.74596240000002,10.668000000000001,16.4592,1.54,405
13.9,3,411,222.81276240000003,10.668000000000001,16.471392,1.54,405
14.0,3,411,223.87956240000003,10.668000000000001,16.514064,1.55,405
14.1,3,411,224.94636240000003,10.668000000000001,16.593312,1.56,405
14.2,3,411,226.01316240000003,10.668000000000001,16.70304,1.57,405
14.3,3,411,227.07996240000003,10.668000000000001,16.82496,1.58,405
14.4,3,411,228.14676240000003,10.668000000000001,16.943832,1.59,405
14.5,3,411,229.21356240000003,10.668000000000001,17.059656,1.6,405
14.6,3,411,230.2800576,10.668000000000001,17.181576,1.61,405
14.7,3,411,231.3468576,10.668000000000001,17.303496000000003,1.62,405
14.8,3,411,232.4136576,10.668000000000001,17.413224000000003,1.63,405
14.9,3,411,233.4804576,10.668000000000001,17.492472,1.64,405
15.0,3,411,234.5472576,10.668000000000001,17.535144000000003,1.64,405
15.1,3,411,235.6140576,10.664952000000001,17.54124,1.64,405
15.2,3,411,236.67994320000003,10.671048,17.535144000000003,1.64,405
15.3,3,411,237.744,10.710672,17.550384,1.64,405
15.4,3,411,238.8111048,10.832592,17.608296000000003,1.63,405
15.5,3,411,239.89497360000001,11.055096,17.684496000000003,1.6,405
15.6,3,411,241.01115120000003,11.353800000000001,17.76984,1.57,405
15.7,3,411,242.1669528,11.643360000000001,17.836896000000003,1.53,405
15.8,3,411,243.35292960000004,11.84148,17.873472,1.51,405
15.9,3,411,244.5504888,11.945112,17.89176,1.5,405
16.0,3,411,245.75018160000002,11.984736,17.910048,1.49,405
16.1,3,411,246.95231280000002,11.969496000000001,17.93748,1.5,405
16.2,3,411,248.1553584,11.875008000000001,17.980152,1.51,405
16.3,3,411,249.3459072,11.661648,18.038064000000002,1.55,405
16.4,3,411,250.5001848,11.344656,18.123408,1.6,405
16.5,3,411,251.61270480000002,11.055096,18.233136000000002,1.65,405
16.6,3,411,252.6910872,10.91184,18.370296000000003,1.68,405
16.7,3,411,253.7639832,10.984992,18.5166,1.69,405
16.8,3,411,254.8627872,11.250168,18.63852,1.66,405
16.9,3,411,256.0054824,11.59764,18.711672,1.61,405
17.0,3,411,257.1859728,11.911584,18.739104,1.57,405
17.1,3,411,258.4006008,12.118848,18.726912,1.55,405
17.2,3,411,259.627116,12.201144000000001,18.708624,1.53,405
17.3,3,411,260.8518024,12.210288000000002,18.71472,1.53,405
17.4,3,411,262.071612,12.195048,18.754344,1.54,405
17.5,3,411,263.289288,12.185903999999999,18.818352,1.54,405
17.6,3,411,264.50787840000004,12.188952,18.891504,1.55,405
17.7,3,411,265.7273832,12.192,18.970752,1.56,405
17.8,3,411,266.9465832,12.192,19.059144,1.56,405
17.9,3,411,268.1657832,12.192,19.174968,1.57,405
18.0,3,411,269.3849832,12.192,19.312128,1.58,405
18.1,3,411,270.6041832,12.192,19.467576,1.6,405
18.2,3,411,271.8233832,12.192,19.623024,1.61,405
18.3,3,411,273.0425832,12.192,19.778472,1.62,405
18.4,3,411,274.263612,12.173712,19.927824,1.64,405
18.5,3,411,275.4809832,12.13104,20.074128,1.65,405
18.6,3,411,276.6901248,12.100560000000002,20.217384,1.67,405
18.7,3,411,277.89591360000003,12.100560000000002,20.357592000000004,1.68,405
18.8,3,411,279.1047504,12.13104,20.491704000000002,1.69,405
18.9,3,411,280.3218168,12.173712,20.616672,1.69,405
19.0,3,411,281.5431504,12.192,20.74164,1.7,405
19.1,3,411,282.7623504,12.192,20.878800000000002,1.71,405
19.2,3,411,283.9812456,12.192,21.025104000000002,1.72,405
19.3,3,411,285.2004456,12.192,21.177504000000003,1.74,405
19.4,3,411,286.4196456,12.192,21.329904000000003,1.75,405
19.5,3,411,287.6388456,12.192,21.485352,1.76,405
19.6,3,411,288.8580456,12.192,21.637752,1.77,405
19.7,3,411,290.07694080000005,12.192,21.790152,1.79,405
19.8,3,411,291.2964456,12.198096000000001,21.942552,1.8,405
19.9,3,411,292.5174744,12.192,22.091904000000003,1.81,405
20.0,3,411,293.73911280000004,12.152376,22.241256,1.83,405
0.0,4,418,54.2608008,7.964424,19.562064000000003,2.46,411
0.1,4,418,55.0673016,8.141208,19.574256000000002,2.4,411
0.2,4,418,55.89330960000001,8.278368,19.568160000000002,2.36,411
0.3,4,418,56.73120480000001,8.363712000000001,19.549872,2.34,411
0.4,4,418,57.573672,8.400288,19.525488000000003,2.32,411
0.5,4,418,58.41492,8.403336000000001,19.495008000000002,2.32,411
0.6,4,418,59.2552536,8.400288,19.470624,2.32,411
0.7,4,418,60.096806400000006,8.385048000000001,19.464528,2.32,411
0.8,4,418,60.934701600000004,8.357616,19.495008000000002,2.33,411
0.9,4,418,61.7652816,8.357616,19.568160000000002,2.34,411
1.0,4,418,62.5940328,8.439912000000001,19.668744,2.33,411
1.1,4,418,63.4374144,8.622792,19.778472,2.29,411
1.2,4,418,64.31188560000001,8.85444,19.885151999999998,2.25,411
1.3,4,418,65.2153128,9.03732,19.985736,2.21,411
1.4,4,418,66.1333704,9.131808000000001,20.083272,2.2,411
1.5,4,418,67.0520376,9.153144000000001,20.171664000000003,2.2,411
1.6,4,418,67.9667424,9.144,20.238720000000004,2.21,411
1.7,4,418,68.8915056,9.043416,20.290536,2.24,411
1.8,4,418,69.79523760000001,8.811768,20.372832000000002,2.31,411
1.9,4,418,70.6532496,8.647176,20.516088000000003,2.37,411
2.0,4,418,71.4951072,8.634984,20.68068,2.39,411
2.1,4,418,72.3476328,8.80872,20.826984,2.36,411
2.2,4,418,73.2455736,9.192768000000001,20.927568,2.28,411
2.3,4,418,74.19563520000001,9.695688,20.982432000000003,2.16,411
2.4,4,418,75.2051328,10.369296000000002,20.988528000000002,2.02,411
2.5,4,418,76.28778240000001,11.241024000000001,20.921472,1.86,411
2.6,4,418,77.4536424,12.1158,20.787360000000003,1.72,411
2.7,4,418,78.6935688,12.807696000000002,20.598384,1.61,411
2.8,4,418,79.99658880000001,13.231368,20.363688000000003,1.54,411
2.9,4,418,81.34837680000001,13.411200000000001,20.083272,1.5,411
3.0,4,418,82.6992504,13.42644,19.799808,1.47,411
3.1,4,418,84.05439120000001,13.255752000000001,19.510248000000004,1.47,411
3.2,4,418,85.3549728,12.765024000000002,19.284696,1.51,411
3.3,4,418,86.57691600000001,11.890248,19.123152,1.61,411
3.4,4,418,87.70894320000001,10.78992,19.022568,1.76,411
3.5,4,418,88.74922560000002,9.8298,19.001232,1.93,411
3.6,4,418,89.70264,9.366504,19.077432,2.04,411
3.7,4,418,90.60088560000001,9.467088,19.238976,2.03,411
3.8,4,418,91.57319760000001,9.906,19.339560000000002,1.95,411
3.9,4,418,92.5802568,10.347960000000002,19.40052,1.87,411
4.0,4,418,93.6485808,10.60704,19.397472,1.83,411
4.1,4,418,94.72391520000001,10.671048,19.391376,1.82,411
